study_id,site_id,core_id,method_id,depth_min,depth_max,cs137_activity,cs137_activity_se,is_peak,max_core_depth,rank,depth_rank,date,mean_cs,sd_cs,z_score,p_value_overall,index,n_dates,upper_p,lower_p,min_possible_peak_depth,max_possible_peak_depth,sig_level,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,geomorphic_id,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,high_accretion,low_accretion,age_min,age_max,depth_med,age_mean,age_sd
Lagomasino_et_al_2020,Huddy_Gut,HG1,single set of methods,14,16,0.41,0.04,1,30,1,1,1963,0.7089285714285715,1.276550152170016,-0.23416907743140436,0.5925731398516939,5,8,0.06079970925313899,5.11776189546921e-9,14,16,1,2007,9,26,NA,35.3746916994,-76.7301335601,NA,RTK,NA,0.46,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,34,0.36363636363636365,0.3181818181818182,1968.5,1956.7142857142858,15,1962.607142857143,3.4022426577245612
Lagomasino_et_al_2020,Huddy_Gut,HG2,single set of methods,16,18,0.06,0.03,1,38,1,1,1963,0.7089285714285715,1.276550152170016,-0.508345536072714,0.6943944795177375,5,7,0.40465302454102314,0.40465302454102314,16,22,0,2007,9,26,NA,35.3746316113,-76.730129205,NA,RTK,NA,0.452,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,42,0.5,0.36363636363636365,1975,1946.5,19,1960.75,8.227241335952167
Lagomasino_et_al_2020,Huddy_Gut,HG3,single set of methods,14,16,5.29,0.1,1,26,1,1,1963,0.7089285714285715,1.276550152170016,3.5886341173388567,1.6620748744822222e-4,8,13,1.600471576432089e-116,4.922667143227114e-22,14,16,3,2007,9,26,NA,35.3743993811,-76.7302228912,NA,RTK,NA,0.124,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,50,0.36363636363636365,0.3181818181818182,1968.5,1956.7142857142858,15,1962.607142857143,3.4022426577245612
Lagomasino_et_al_2020,Porpoise_Point,PP1,single set of methods,22,24,2.738641295,0.054779609,1,28,1,1,1963,1.09234661603125,1.2943544947783243,1.2719040151753018,0.1017036125404317,8,10,5.992679550278229e-16,4.936453905732209e-58,22,24,2,2007,9,28,NA,35.2650816703,-76.4691082582,NA,RTK,NA,0.07,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,54,0.5454545454545454,0.5,1966.6666666666667,1959,23,1962.8333333333335,2.213176031893587
Lagomasino_et_al_2020,Porpoise_Point,PP2,single set of methods,24,26,2.75,0.11,1,30,1,1,1963,1.09234661603125,1.2943544947783243,1.2806795902173966,0.10015311573206598,10,12,1.2392246098809734e-14,8.72927908269861e-19,24,26,2,2007,9,28,NA,35.2650685693,-76.4692394053,NA,RTK,NA,0.132,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,50,0.5909090909090909,0.5454545454545454,1966.3846153846155,1959.3333333333333,25,1962.8589743589744,2.0355297952198814
Lagomasino_et_al_2020,Porpoise_Point,PP3,single set of methods,8,10,5.41,0.15,1,20,1,1,1963,1.09234661603125,1.2943544947783243,3.3357580179054476,4.253358681282071e-4,5,10,4.6402090628670754e-18,4.6402090628670754e-18,8,10,3,2007,9,28,NA,35.2650316925,-76.4695406232,NA,RTK,NA,0.067,"NAVD88",NA,RTK,NA,mixoeuhaline,measurement,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,North Carolina,marsh,C2,B1,A1,50,0.22727272727272727,0.18181818181818182,1971.8,1952,9,1961.9,5.715767664977282
Luk_et_al_2020,SITE_1,MARSH_1_1,radioisotopes measured,16,17,3.24,0.14,1,36,1,1,1963,0.91,0.8846769655265889,2.6337297011153753,0.004222634486919397,6,9,3.555387012440688e-22,0.005097572619911131,16,17,3,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.738139413,-70.847128543,0.001,RTK,NA,1.44,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,100,0.3269230769230769,0.3076923076923077,1966.0588235294117,1959.75,16.5,1962.9044117647059,1.8212004814878482
Luk_et_al_2020,SITE_1,MARSH_1_2,radioisotopes measured,13,14,0.91,0.09,1,36,1,1,1963,0.91,0.8846769655265889,0,0.5,3,6,5.309136669296241e-5,0.5277265620042165,13,14,1,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.73818498,-70.84720027,0.001,RTK,NA,1.44,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,97,0.2692307692307692,0.25,1966.7142857142858,1959,13.5,1962.857142857143,2.2269224668742895
Luk_et_al_2020,SITE_2,MARSH_2_1,radioisotopes measured,15,16,2.2,0.08,1,36,1,1,1963,0.53875,0.5438023241417193,3.054878448013152,0.0011257587653272783,8,14,2.455063520672387e-4,7.718909943948247e-16,15,16,3,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.73742543,-70.8459912,0.001,RTK,NA,1.48,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,102,0.3076923076923077,0.28846153846153844,1966.25,1959.5333333333333,15.5,1962.8916666666667,1.938934654028502
Luk_et_al_2020,SITE_2,MARSH_2_2,radioisotopes measured,16,17,1.67,0.06,1,30,1,1,1963,0.53875,0.5438023241417193,2.080259590257263,0.018750864559968217,12,16,0.0667530151692244,4.915995591939743e-9,16,17,2,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.73739991,-70.84580382,0.001,RTK,NA,1.5,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,87,0.3269230769230769,0.3076923076923077,1966.0588235294117,1959.75,16.5,1962.9044117647059,1.8212004814878482
Luk_et_al_2020,SITE_3,MARSH_3_1,radioisotopes measured,19,20,1.62,0.07,1,48,1,1,1963,0.5209756097560976,0.3801039652387803,2.8913783878931603,0.0019177800327078165,11,17,0.14331367788227944,2.488029524105304e-5,19,20,2,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.741354,-70.83000142,0.001,RTK,NA,1.41,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,97,0.38461538461538464,0.36538461538461536,1965.6,1960.2631578947369,19.5,1962.9315789473685,1.54061361304807
Luk_et_al_2020,SITE_3,MARSH_3_2,radioisotopes measured,18,19,1.4,0.07,1,40,1,1,1963,0.5209756097560976,0.3801039652387803,2.312589371941178,0.010372613210433701,14,22,1.6957198383739558e-6,0.13124418667004686,18,19,2,2015,12,8,Nine cores were split in half and increments were processed independently (see method_id),42.74134648,-70.83016904,0.001,RTK,NA,1.45,"NAVD88",NA,RTK,Calculated by subtracting the minimum depth of soil horizon from the NAVD88 elevation of the core location (given at min_depth = 0),NA,NA,NA,emergent,field observation,"marsh sites dominated by Spartina patens, Spartina alterniflora, and Distichlis spicata",high,field observation,NA,NA,NA,NA,NA,NA,NA,United States,Massachusetts,marsh,C2,B1,A1,102,0.36538461538461536,0.34615384615384615,1965.7368421052631,1960.111111111111,18.5,1962.923976608187,1.6240086519310495
Marot_et_al_2020,Grand Bay,14CCT01_GB36M,push_core_gamma spectroscopy,10,11,1.6369590798426958,0.1445141543026055,1,18,1,1,1963,0.42552260473858283,0.49709517972864997,2.4370312256204163,0.007404200279701789,11,13,6.241078203200265e-9,2.741874269256852e-13,10,13,3,2014,9,16,NA,30.37953,-88.41277,NA,other high resolution,NA,0.2552,"NAVD88",0.014,other high resolution,NA,polyhaline,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,United States,Mississippi,marsh,NA,B1,NA,49.7,0.2549019607843137,0.19607843137254902,1974.7692307692307,1947.7,11.5,1961.2346153846154,7.814213835685714
Marot_et_al_2020,Grand Bay,14CCT01_GB39M,push_core_gamma spectroscopy,10,11,0.9179729798499364,0.1219490796282416,1,13,1,1,1963,0.42552260473858283,0.49709517972864997,0.9906561061005825,0.16092676558687702,9,11,0.011805854405596195,0.03539762546732255,10,11,2,2014,9,17,NA,30.35484,-88.40569,NA,other high resolution,NA,0.255,"NAVD88",0.014,other high resolution,NA,polyhaline,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,United States,Mississippi,marsh,NA,B1,NA,54.7,0.21568627450980393,0.19607843137254902,1967.6363636363637,1957.9,10.5,1962.7681818181818,2.810646083191318
Marot_et_al_2020,Grand Bay,14CCT01_GB53D,shovel_corer_gamma spectroscopy,17,18,3.2936813209937372,0.13707402298476187,1,32,1,1,1963,0.42552260473858283,0.49709517972864997,5.769838117965256,3.9673859753008855e-9,18,26,0.7704607577734077,1.4285371758712192e-19,17,18,2,2014,9,16,NA,30.38452,-88.39787,NA,other high resolution,NA,0.2445,"NAVD88",0.014,other high resolution,NA,polyhaline,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,United States,Mississippi,marsh,NA,B1,NA,34,0.35294117647058826,0.3333333333333333,1965.8333333333333,1960,17.5,1962.9166666666665,1.6839382851363864
Marot_et_al_2020,Grand Bay,14CCT01_GB53M,push_core_gamma spectroscopy,16,17,0.9655316734788968,0.15045452155348835,1,24,1,1,1963,0.42552260473858283,0.49709517972864997,1.0863293203428153,0.13866665973974335,14,19,0.38259046627970905,0.043141141335232364,16,17,1,2014,9,16,NA,30.38452,-88.39787,NA,other high resolution,NA,0.2445,"NAVD88",0.014,other high resolution,NA,polyhaline,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,United States,Mississippi,marsh,NA,B1,NA,67,0.3333333333333333,0.3137254901960784,1966,1959.8125,16.5,1962.90625,1.7861773953054048
Marot_et_al_2020,Grand Bay,14CCT01_GB53M_2,push_core_gamma spectroscopy,12,13,1.796033288867168,0.16598502538267673,1,17,1,1,1963,0.42552260473858283,0.49709517972864997,2.7570387724876104,0.0029163717453803972,11,15,4.16787960624095e-7,0.014857264945199261,12,13,3,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,field observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B1,NA,25,0.2549019607843137,0.23529411764705882,1966.923076923077,1958.75,12.5,1962.8365384615386,2.3593640808229845
Marot_et_al_2020,Grand Bay,14CCT01_GB60M,push_core_gamma spectroscopy,14,15,3.798119048850013,0.08262478350390162,1,25,1,1,1963,0.42552260473858283,0.49709517972864997,6.784609027897704,5.820011139689996e-12,15,25,1.2830391085101033e-19,1.4754763420605158e-70,14,15,3,2014,9,16,NA,30.38936,-88.39754,NA,other high resolution,NA,0.2645,"NAVD88",0.014,other high resolution,NA,polyhaline,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,United States,Mississippi,marsh,NA,B1,NA,50,0.29411764705882354,0.27450980392156865,1966.4,1959.357142857143,14.5,1962.8785714285714,2.033097733646342
Marot_et_al_2020,Grand Bay,14CCT01_GB64M,push_core_gamma spectroscopy,12,13,1.7680052525157184,0.15520812485939942,1,23,1,1,1963,0.42552260473858283,0.49709517972864997,2.7006551310957354,0.003460152759578561,13,17,1.3241104807576144e-5,0.7806225348431923,12,13,2,2014,9,16,NA,30.38717,-88.38207,NA,other high resolution,NA,0.2293,"NAVD88",0.014,other high resolution,NA,polyhaline,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,United States,Alabama,marsh,NA,B1,NA,70,0.2549019607843137,0.23529411764705882,1966.923076923077,1958.75,12.5,1962.8365384615386,2.3593640808229845
Marot_et_al_2020,Grand Bay,16CCT03_GB34M,push_core_gamma spectroscopy,14,15,1.835720759465841,0.10288141457758224,1,23,1,1,1963,0.42552260473858283,0.49709517972864997,2.836877548273642,0.002277854025583781,15,23,0.0011638368120379108,0.0025089613389950565,14,15,3,2016,5,17,NA,30.36067,-88.41555,NA,other high resolution,NA,0.283,"NAVD88",0.014,other high resolution,NA,polyhaline,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C1,B1,A1,26.5,0.2830188679245283,0.2641509433962264,1966.5333333333333,1959.2142857142858,14.5,1962.8738095238095,2.1128270565343885
Marot_et_al_2020,Grand Bay,16CCT07_GB301M,push_core_gamma spectroscopy,24,25,0.7842219348899049,0.06859108302541742,1,29,1,1,1963,0.42552260473858283,0.49709517972864997,0.7215908437235817,0.23527303511086295,7,11,0.06522319726474661,1.2000791564358232e-6,24,25,1,2016,10,21,NA,NA,NA,NA,other high resolution,NA,0.305,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,39,0.4716981132075472,0.4528301886792453,1965.12,1960.7916666666667,24.5,1962.9558333333334,1.2494822075711618
Marot_et_al_2020,Grand Bay,16CCT07_GB302M,push_core_gamma spectroscopy,20,21,1.174434726078126,0.08904295178930693,1,25,1,1,1963,0.42552260473858283,0.49709517972864997,1.5065769129935094,0.06595956941232195,21,25,0.040814248389419897,9.835497265588977e-4,20,21,2,2016,10,21,NA,NA,NA,NA,other high resolution,NA,0.2682,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,52,0.39622641509433965,0.37735849056603776,1965.5238095238096,1960.35,20.5,1962.9369047619048,1.4935501606536965
Marot_et_al_2020,Grand Bay,16CCT07_GB303M,push_core_gamma spectroscopy,20,21,1.6436283593527583,0.07720175378643279,1,26,1,1,1963,0.42552260473858283,0.49709517972864997,2.4504477297066223,0.00713393383230132,17,22,4.3366976428478156e-05,5.85582562487602e-6,20,21,3,2016,10,21,NA,NA,NA,NA,other high resolution,NA,0.2403,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,50,0.39622641509433965,0.37735849056603776,1965.5238095238096,1960.35,20.5,1962.9369047619048,1.4935501606536965
Marot_et_al_2020,Grand Bay,16CCT07_GB304M,push_core_gamma spectroscopy,16,17,1.7478833818397117,0.11067447468033928,1,21,1,1,1963,0.42552260473858283,0.49709517972864997,2.660176221831336,0.0039049888568437607,16,20,0.1955219211340131,0.0031443994375804796,16,17,2,2016,10,21,NA,NA,NA,NA,other high resolution,NA,0.2077,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,47,0.32075471698113206,0.3018867924528302,1966.1176470588234,1959.6875,16.5,1962.9025735294117,1.8562235676702916
Marot_et_al_2020,Grand Bay,16CCT07_GB305M,push_core_gamma spectroscopy,24,25,0.43730915941523746,0.05476576951896157,1,30,1,1,1963,0.42552260473858283,0.49709517972864997,0.02371086093228377,0.490541621335543,14,19,0.4299405495031126,0.3639172167801765,24,25,0,2016,10,22,NA,NA,NA,NA,other high resolution,NA,0.2388,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,43,0.4716981132075472,0.4528301886792453,1965.12,1960.7916666666667,24.5,1962.9558333333334,1.2494822075711618
Marot_et_al_2020,Grand Bay,16CCT07_GB306M,push_core_gamma spectroscopy,18,19,0.8731264808986372,0.09274010048583305,1,23,1,1,1963,0.42552260473858283,0.49709517972864997,0.9004389791194284,0.18394334255267986,13,16,0.009034335339645039,0.37359906381285984,18,19,1,2016,10,22,NA,NA,NA,NA,other high resolution,NA,0.1806,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,47,0.3584905660377358,0.33962264150943394,1965.7894736842104,1960.0555555555557,18.5,1962.922514619883,1.6552395875450476
Marot_et_al_2020,Grand Bay,16CCT07_GB307M,push_core_gamma spectroscopy,19,20,0.5583953561050512,0.15163681130964787,1,32,1,1,1963,0.42552260473858283,0.49709517972864997,0.26729841041508345,0.3946197052804352,5,13,0.9448796024437236,0.7606010180610469,19,20,0,2016,10,22,NA,NA,NA,NA,other high resolution,NA,0.15750000000000003,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,44,0.37735849056603776,0.3584905660377358,1965.65,1960.2105263157894,19.5,1962.9302631578948,1.5702407979144737
Marot_et_al_2020,Grand Bay,16CCT07_GB308M,push_core_gamma spectroscopy,17,18,1.7055838222595905,0.1588156700525993,1,25,1,1,1963,0.42552260473858283,0.49709517972864997,2.575082740129881,0.005010805500455517,18,25,0.0049726726613528675,0.5950002250881538,17,18,2,2016,10,22,NA,NA,NA,NA,other high resolution,NA,0.1627,"NAVD88",0.014,other high resolution,NA,NA,measurement,NA,NA,NA,NA,NA,field observation,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,C1,B1,A1,51,0.33962264150943394,0.32075471698113206,1965.9444444444443,1959.8823529411766,17.5,1962.9133986928105,1.7499750806318939
Messerschmidt_and_Kirwan_2020,GCREW,C3,single set of methods,13,14,4.619627253761971,0.14182447158787104,1,59,1,1,1963,1.0498584258685544,1.8405106058185672,1.9395535220541487,0.02621698700044961,5,26,1.9299310155841687e-104,0.5478217343671177,12,15,2,2018,NA,NA,NA,38.87363778,-76.54973048,NA,RTK,NA,0.198,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,Maryland,marsh,C2,B1,A1,60,0.2727272727272727,0.21818181818181817,1974,1949.25,13.5,1961.625,7.144709581221619
Messerschmidt_and_Kirwan_2020,GCREW,C4,single set of methods,18,19,8.39333081260862,0.16475021603153933,1,48,1,1,1963,1.0498584258685544,1.8405106058185672,3.989910388739138,3.304913136337184e-5,10,25,1.1629291572014832e-56,1.1423949024032173e-9,17,19,3,2018,NA,NA,NA,38.87492769,-76.54990587,NA,RTK,NA,0.332,"NAVD88",NA,RTK,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,United States,Maryland,marsh,C2,B1,A1,50,0.34545454545454546,0.3090909090909091,1968.7894736842106,1956.5294117647059,18,1962.6594427244581,3.539175024753782
Nolte_2020,DSK,DSK_grazed_landward,single set of methods,7,8,19.95,1.04,1,54,2,1,1986,9.440780487804878,15.013464197545236,0.6999863172094168,0.24196792474871298,5,21,1.544283040839965e-12,4.048177463784679e-26,6,9,2,2010,12,6,NA,53.975318,8.891627,8,other low resolution,JH estimated using Google Earth Imagrey and Figure 1.,1.91,NHN,NA,DEM,NA,polyhaline,field observation,NA,emergent,measurement,NA,high,measurement,NA,not specified,NA,NA,NA,NA,NA,Germany,Schleswig-Holstein,marsh,C2,B1,A3,64,0.375,0.25,1994,1974,7.5,1984,5.773502691896258
Nolte_2020,DSK,DSK_grazed_landward,single set of methods,13,14,119,3.556,1,54,1,2,1963,9.440780487804878,15.013464197545236,7.297397727175352,1.4666046155298318e-13,8,21,1.1883597377879873e-140,1.1883597377879873e-140,12,15,3,2010,12,6,NA,53.975318,8.891627,8,other low resolution,JH estimated using Google Earth Imagrey and Figure 1.,1.91,NHN,NA,DEM,NA,polyhaline,field observation,NA,emergent,measurement,NA,high,measurement,NA,not specified,NA,NA,NA,NA,NA,Germany,Schleswig-Holstein,marsh,C2,B1,A3,64,0.3191489361702128,0.2553191489361702,1972.4,1951.25,13.5,1961.825,6.105479096680319
Nolte_2020,DSK,DSK_grazed_seaward,single set of methods,2,3,6.567,0.7023,1,54,2,1,1986,9.440780487804878,15.013464197545236,-0.19141355052984724,0.575899197721865,3,20,0.5118156216343454,0.19116223758538203,2,5,0,2010,12,6,NA,53.972811,8.882471,8,other low resolution,JH estimated using Google Earth Imagrey and Figure 1.,2.25,NHN,NA,DEM,NA,polyhaline,field observation,NA,emergent,measurement,NA,high,measurement,NA,not specified,NA,NA,NA,NA,NA,Germany,Schleswig-Holstein,marsh,C2,B1,A3,86,0.20833333333333334,0.08333333333333333,2000.4,1950,3.5,1975.2,14.549226783578595
Nolte_2020,DSK,DSK_grazed_seaward,single set of methods,44,46,28.57,1.001,1,54,1,2,1963,9.440780487804878,15.013464197545236,1.2741376181070074,0.10130732430207834,17,20,1.281965532968979e-24,6.580152040063445e-21,44,46,2,2010,12,6,NA,53.972811,8.882471,8,other low resolution,JH estimated using Google Earth Imagrey and Figure 1.,2.25,NHN,NA,DEM,NA,polyhaline,field observation,NA,emergent,measurement,NA,high,measurement,NA,not specified,NA,NA,NA,NA,NA,Germany,Schleswig-Holstein,marsh,C2,B1,A3,86,0.9787234042553191,0.9361702127659575,1965.0434782608695,1960.8636363636363,45,1962.953557312253,1.2066164222688454
