study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,country,state
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_66,2014,12,5,ELCE/JURO - mixed,25.96588883,-81.53344681,NA,NA,NA,-0.1002,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_67,2014,12,5,ELCE/JURO - 2nd dom,25.96587991,-81.5334168,NA,NA,NA,-0.0654,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_68,2014,12,5,JURO/CLMA - 1st dom,25.96586208,-81.53335679,NA,NA,NA,-0.0754,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_69,2014,12,5,JURO/CLMA - mixed,25.96585312,-81.53333677,NA,NA,NA,-0.0753,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_70,2014,12,5,JURO/CLMA - 2nd dom,25.96585319,-81.53331679,NA,NA,NA,-0.0337,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_71,2014,12,5,CLMA/shrub -1st dom,25.96584427,-81.53328678,NA,NA,NA,-0.0019,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_72,2014,12,5,CLMA/shrub - mixed,25.96583535,-81.53325678,NA,NA,NA,0.0064,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_73,2014,12,5,CLMA/shrub -2nd dom,25.96582644,-81.53322677,NA,NA,NA,0.12,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,swamp,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_74,2014,12,5,shrub/forest - 1st dom,25.96582655,-81.5331968,NA,NA,NA,0.0989,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_75,2014,12,5,shrub/forest - mixed,25.96581763,-81.53316679,NA,NA,NA,0.321,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_76,2014,12,5,shrub/forest - 2nd dom,25.96579971,-81.53312676,NA,NA,NA,0.3701,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_77,2014,12,5,15 cm,25.965781839999998,-81.53307673,NA,NA,NA,0.4219,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_78,2014,12,5,water/DISP - 1st dom,25.96589731,-81.53359668,NA,NA,NA,-0.1104,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_79,2014,12,5,water/DISP - mixed,25.96589724,-81.53361666,NA,NA,NA,-0.0887,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_80,2014,12,5,water/DISP - 2nd dom,25.96589716,-81.53363664,NA,NA,NA,-0.0721,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_81,2014,12,5,DISP/JURO - 1st dom,25.96588806,-81.53365658,NA,NA,NA,-0.0806,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_82,2014,12,5,DISP/JURO -  mixed,25.96588799,-81.53367655,NA,NA,NA,-0.0377,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_83,2014,12,5,DISP/JURO - 2nd dom,25.96588795,-81.53368654,NA,NA,NA,-0.0349,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_84,2014,12,5,JURO/ELCE - 1st dom,25.96588791,-81.53369653,NA,NA,NA,-0.0239,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_85,2014,12,5,JURO/ELCE - mixed,25.96588784,-81.53371651,NA,NA,NA,-0.0487,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_86,2014,12,5,JURO/ELCE - 2nd dom,25.96588777,-81.53373649,NA,NA,NA,-0.0243,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_87,2014,12,5,ELCE/JURO - 1st dom,25.96588769,-81.53375647,NA,NA,NA,-0.0156,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_88,2014,12,5,ELCE/JURO - mixed,25.96589665,-81.53377648,NA,NA,NA,-0.0262,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_89,2014,12,5,ELCE/JURO - 2nd dom,25.96587829,-81.53385631,NA,NA,NA,-0.011,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_90,2014,12,5,JURO/SPBA+CLMA - 1st dom,25.96586904,-81.53391621,NA,NA,NA,0.0325,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_91,2014,12,5,JURO/SPBA+CLMA - mixed,25.96586886,-81.53396615,NA,NA,NA,0.029,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_92,2014,12,5,JURO/SPBA+CLMA - 2nd dom,25.96585968,-81.53400607,NA,NA,NA,0.0619,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_93,2014,12,5,SPBA+CLMA/ELCE - 1st dom,25.9658595,-81.53405601,NA,NA,NA,0.0985,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_94,2014,12,5,SPBA+CLMA/ELCE - mixed,25.96585931,-81.53410596,NA,NA,NA,0.1208,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_95,2014,12,5,SPBA+CLMA/ELCE - 2nd dom,25.9658592,-81.53413592,NA,NA,NA,0.1653,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_96,2014,12,5,20 m,25.96584037,-81.53434561,NA,NA,NA,0.1209,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_97,2014,12,5,20 m,25.96583064,-81.53453536,NA,NA,NA,0.1207,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAB,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_1,2014,12,6,water/RHMA - 1st dom,27.69481892,-82.51272735,NA,NA,NA,-0.4199,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_2,2014,12,6,water/RHMA - mixed,27.69481012,-82.51270695,NA,NA,NA,-0.3671,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_3,2014,12,6,water/RHMA - 2nd dom,27.69481067,-82.51265625,NA,NA,NA,-0.0287,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_4,2014,12,6,RHMA/mangrove - 1st dom,27.69480209,-82.51261557,NA,NA,NA,0.0672,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_5,2014,12,6,RHMA/mangrove - mixed,27.69480253,-82.51257502,NA,NA,NA,0.1677,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_6,2014,12,6,RHMA/mangrove - 2nd dom,27.69479395,-82.51253434,NA,NA,NA,0.1841,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_7,2014,12,6,20 m,27.69476887,-82.51235147,NA,NA,NA,0.2408,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_8,2014,12,6,20 m,27.69473499,-82.5121482,NA,NA,NA,0.2695,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_9,2014,12,6,water/RHMA - 1st dom,27.69470641,-82.51311112,NA,NA,NA,-0.3286,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_10,2014,12,6,15 cm,27.69468825,-82.51312101,NA,NA,NA,-0.26,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_11,2014,12,6,15 cm,27.69467901,-82.51314117,NA,NA,NA,-0.1067,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_12,2014,12,6,15 cm,27.69466987,-82.51315118,NA,NA,NA,0.0483,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_13,2014,12,6,water/RHMA - mixed,27.69466063,-82.51317133,NA,NA,NA,0.177,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_14,2014,12,6,water/RHMA - 2nd dom,27.69462408,-82.51321139,NA,NA,NA,0.2567,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_15,2014,12,6,15 cm,27.69456916,-82.51328161,NA,NA,NA,0.2309,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_16,2014,12,6,15 cm,27.69451424,-82.51335184,NA,NA,NA,0.0046,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_17,2014,12,6,15 cm,27.69446845,-82.51341204,NA,NA,NA,0.1415,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_18,2014,12,6,15 cm,27.69444093,-82.51345223,NA,NA,NA,0.2177,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_19,2014,12,6,RHMA/water - 1st dom,27.69441353,-82.51348227,NA,NA,NA,0.1959,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_20,2014,12,6,RHMA/water - mixed,27.69439526,-82.5135023,NA,NA,NA,-0.1487,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_21,2014,12,6,15 cm,27.69438601,-82.51352245,NA,NA,NA,-0.291,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_22,2014,12,6,RHMA/water - 2nd dom,27.69437687,-82.51353246,NA,NA,NA,-0.2525,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_23,2014,12,6,water/RHMA - 1st dom,27.69517469,-82.51320884,NA,NA,NA,-0.2736,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_24,2014,12,6,15 cm,27.69518349,-82.51322924,NA,NA,NA,-0.1212,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_25,2014,12,6,water/RHMA - mixed,27.69520132,-82.51324977,NA,NA,NA,0.0981,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_26,2014,12,6,water/RHMA - 2nd dom,27.69522806,-82.51328056,NA,NA,NA,0.1693,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_27,2014,12,6,15 cm,27.69526339,-82.51335203,NA,NA,NA,0.0741,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_28,2014,12,6,RHMA/water - 1st dom,27.69533436,-82.51346455,NA,NA,NA,0.1143,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_29,2014,12,6,RHMA/water - mixed,27.69535208,-82.51349522,NA,NA,NA,0.0198,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_30,2014,12,6,15 cm,27.69536077,-82.51352576,NA,NA,NA,-0.2371,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_31,2014,12,6,RHMA/water - 2nd dom,27.69537871,-82.51353614,NA,NA,NA,-0.2922,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_32,2014,12,7,water/oyster - 1st dom,27.53401973,-82.64464739,NA,NA,NA,-0.6647,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_33,2014,12,7,water/osyster - mixed,27.53400181,-82.644637,NA,NA,NA,-0.4607,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_34,2014,12,7,water/oyster - 2nd dom,27.5339929,-82.64462674,NA,NA,NA,-0.4691,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_35,2014,12,7,oyster/mangroves - 1st dom,27.533984,-82.64461649,NA,NA,NA,-0.3124,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_36,2014,12,7,oyster/mangroves - mixed,27.53397509,-82.64460623,NA,NA,NA,-0.2488,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_37,2014,12,7,oyster/mangroves - mixed,27.53396619,-82.64459597,NA,NA,NA,-0.129,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_38,2014,12,7,osyter/mangroves - 2nd dom,27.53394826,-82.64458558,NA,NA,NA,0.0092,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_39,2014,12,7,mangrove/bare+succ - 1st dom,27.53393936,-82.64457532,NA,NA,NA,0.1477,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_40,2014,12,7,mangrove/bare+succ - mixed,27.53393057,-82.64455494,NA,NA,NA,0.4086,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_41,2014,12,7,mangrove/bare+succ - 2nd dom,27.53392167,-82.64454468,NA,NA,NA,0.4956,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_42,2014,12,7,bare+succ/woods - 1st dom,27.53391276,-82.64453443,NA,NA,NA,0.5593,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_43,2014,12,7,bare+succ/woods - mixed,27.53390386,-82.64452417,NA,NA,NA,0.6587,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_44,2014,12,7,bare+succ/woods - 2nd dom,27.53389495,-82.64451391,NA,NA,NA,0.7568,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_45,2014,12,7,15 cm,27.53388605,-82.64450365,NA,NA,NA,0.9799,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_46,2014,12,7,woods/SEPO - 1st dom,27.53386812,-82.64449326,NA,NA,NA,0.8281,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_47,2014,12,7,woods/SEPO - mixed,27.53385019,-82.64448287,NA,NA,NA,0.7454,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_48,2014,12,7,woods/SEPO - 2nd dom,27.53384141,-82.64446249,NA,NA,NA,0.4069,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,swamp,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_49,2014,12,7,SEPO/mangrove - 1st dom,27.53382348,-82.6444521,NA,NA,NA,0.2748,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_50,2014,12,7,SEPO/mangrove - mixed,27.53380567,-82.64443158,NA,NA,NA,0.2207,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_51,2014,12,7,SEPO/mangrove - 2nd dom,27.53377896,-82.64440081,NA,NA,NA,0.1025,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mangrove,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_52,2014,12,7,20 m,27.53365406,-82.64427745,NA,NA,NA,0.1569,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_53,2014,12,7,20 m,27.53352037,-82.64413371,NA,NA,NA,0.1375,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_54,2014,12,7,water/mangrove - 1st dom,27.53468541,-82.64331068,NA,NA,NA,-0.6377,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_55,2014,12,7,water/mangrove - mixed,27.53465834,-82.64331027,NA,NA,NA,-0.3769,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_56,2014,12,7,water/mangrove - 2nd dom,27.53463139,-82.64329975,NA,NA,NA,-0.2009,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
Osland_et_al_2016,Tampa_Bay,tampa_bay_57,2014,12,7,mangrove/succulent mix - 1st dom,27.53460444,-82.64328922,NA,NA,NA,-0.1245,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unvegetated,determined based on species presence,C2,NA,NA,15,United States,Florida
