study_id,site_id,core_id,year,month,day,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_notes,core_length_flag,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Donato_et_al_2011,DCD11 S4 Core 6,M1415,2009,3,9,1.6,124.8,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Indonesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y2 Core 1,M1416,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y2 Core 2,M1417,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y2 Core 3,M1418,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y2 Core 4,M1419,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y2 Core 5,M1420,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y2 Core 6,M1421,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 S5 Core 1,M1422,2009,3,9,1.3,124.5,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Indonesia,NA,mangrove,C1,NA,NA,70
Donato_et_al_2011,DCD11 S5 Core 2,M1423,2009,3,9,1.3,124.5,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Indonesia,NA,mangrove,C1,NA,NA,70
Donato_et_al_2011,DCD11 S5 Core 3,M1424,2009,3,9,1.3,124.5,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Indonesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 S5 Core 4,M1425,2009,3,9,1.3,124.5,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Indonesia,NA,mangrove,C1,NA,NA,78
Donato_et_al_2011,DCD11 S5 Core 6,M1427,2009,3,9,1.3,124.5,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Indonesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 S6 Core 1,M1428,2009,3,9,1.4,124.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Sulawesi Utara,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 S6 Core 2,M1429,2009,3,9,1.4,124.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Sulawesi Utara,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 S6 Core 3,M1430,2009,3,9,1.4,124.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Sulawesi Utara,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 S6 Core 4,M1431,2009,3,9,1.4,124.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Sulawesi Utara,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 S6 Core 5,M1432,2009,3,9,1.4,124.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Sulawesi Utara,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 S6 Core 6,M1433,2009,3,9,1.4,124.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Sulawesi Utara,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 G2,M1434,2009,3,9,22.3,89.6,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Bangladesh,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B1 Core 1,M1435,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B1 Core 2,M1436,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B1 Core 3,M1437,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B1 Core 4,M1438,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B1 Core 5,M1439,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B1 Core 6,M1440,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K1 Core 1,M1441,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Kosrae,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 K1 Core 2,M1442,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Kosrae,mangrove,C1,NA,NA,40
Donato_et_al_2011,DCD11 K1 Core 3,M1443,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Kosrae,mangrove,C1,NA,NA,46
Donato_et_al_2011,DCD11 K1 Core 4,M1444,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Kosrae,mangrove,C1,NA,NA,55.00000000000001
Donato_et_al_2011,DCD11 K1 Core 5,M1445,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Kosrae,mangrove,C1,NA,NA,91
Donato_et_al_2011,DCD11 K1 Core 6,M1446,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Kosrae,mangrove,C1,NA,NA,64
Donato_et_al_2011,DCD11 K2 Core 1,M1447,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Kosrae,mangrove,C1,NA,NA,300
Donato_et_al_2011,DCD11 K2 Core 2,M1448,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,Kosrae,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K2 Core 3,M1449,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,Kosrae,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K2 Core 4,M1450,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,Kosrae,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K2 Core 5,M1451,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,Kosrae,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K2 Core 6,M1452,2009,3,9,5.3,163,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,Kosrae,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K3 Core 1,M1453,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K3 Core 2,M1454,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K3 Core 3,M1455,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K3 Core 4,M1456,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K3 Core 5,M1457,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 K3 Core 6,M1458,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,300
Donato_et_al_2011,DCD11 K4 Core 1,M1459,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 K4 Core 2,M1460,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 K4 Core 3,M1461,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 K4 Core 4,M1462,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,300
Donato_et_al_2011,DCD11 K4 Core 5,M1463,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,300
Donato_et_al_2011,DCD11 K4 Core 6,M1464,2009,3,9,5.3,162.9,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,300
Donato_et_al_2011,DCD11 Y3 Core 1,M1465,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y3 Core 2,M1466,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y3 Core 3,M1467,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y3 Core 4,M1468,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y3 Core 5,M1469,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y3 Core 6,M1470,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y4 Core 1,M1471,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y4 Core 2,M1472,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y4 Core 3,M1473,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y4 Core 4,M1474,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y4 Core 5,M1475,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y4 Core 6,M1476,2009,3,9,9.5,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,Yap,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y5 Core 1,M1477,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y5 Core 2,M1478,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y5 Core 3,M1479,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y5 Core 4,M1480,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth represents deposit depth,Micronesia,NA,mangrove,C1,NA,NA,100
Donato_et_al_2011,DCD11 Y5 Core 5,M1481,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,NA,mangrove,C2,NA,NA,100
Donato_et_al_2011,DCD11 Y5 Core 6,M1482,2009,3,9,9.6,138.1,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Micronesia,NA,mangrove,C2,NA,NA,100
Donato_et_al_2011,DCD11 B2 Core 1,M1483,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B2 Core 2,M1484,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B2 Core 3,M1485,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B2 Core 4,M1486,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B2 Core 5,M1487,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B2 Core 6,M1488,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B3 Core 1,M1489,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B3 Core 2,M1490,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B3 Core 3,M1491,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B3 Core 4,M1492,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B3 Core 5,M1493,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B3 Core 6,M1494,2009,3,9,-2.8,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B4 Core 1,M1495,2009,3,9,-2.9,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B4 Core 2,M1496,2009,3,9,-2.9,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B4 Core 3,M1497,2009,3,9,-2.9,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B4 Core 4,M1498,2009,3,9,-2.9,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B4 Core 5,M1499,2009,3,9,-2.9,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B4 Core 6,M1500,2009,3,9,-2.9,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,NA,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B5 Core 1,M1501,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B5 Core 2,M1502,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B5 Core 3,M1503,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B5 Core 4,M1504,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B5 Core 5,M1505,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2011,DCD11 B5 Core 6,M1506,2009,3,9,-2.7,111.7,NA,NA,fuzzy (by request),NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Indonesia,Kalimantan Tengah,mangrove,C2,NA,NA,300
Donato_et_al_2012,DCD12 PM2,M0488,2010,3,9,7.382611,134.511278,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Palau,Airai,mangrove,C2,NA,NA,100
Donato_et_al_2012,DCD12 PM3,M0489,2010,3,9,7.580194,134.631972,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Palau,Ngaraard,mangrove,C2,NA,NA,100
Doughty_et_al_2016,MIT-9N,MC-10A,2013,5,16,28.709707,-80.738656,5,handheld,NA,NA,NA,NA,NA,NA,saline,measurement,porewater salinity,forested,measurement,NA,NA,core depth limited by length of corer,United States,Florida,mangrove,C2,NA,NA,30.4
Doughty_et_al_2016,MIT-9N,MC-10C,2013,5,16,28.709742,-80.738696,5,handheld,NA,NA,NA,NA,NA,NA,saline,measurement,porewater salinity,forested,measurement,NA,NA,core depth limited by length of corer,United States,Florida,mangrove,C2,NA,NA,34.6
Duncan_et_al_2016,ERMNAT1,M1743,2014,3,9,10.794296,122.684414,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Duncan_et_al_2016,ERMNAT2,M1744,2014,3,9,10.794248,122.684556,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Duncan_et_al_2016,ERMNAT3,M1745,2014,3,9,10.794219,122.684816,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Duncan_et_al_2016,ERMNAT4,M1746,2014,3,9,10.794139,122.685087,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Duncan_et_al_2016,ERMNAT5,M1747,2014,3,9,10.79401,122.685537,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Duncan_et_al_2016,ERMNAT6,M1748,2014,3,9,10.79393,122.685771,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Duncan_et_al_2016,ERMNAT7,M1749,2014,3,9,10.793782,122.686257,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Duncan_et_al_2016,ERMNAT8,M1750,2014,3,9,10.793571,122.686167,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Iloilo,mangrove,C2,NA,NA,150
Duncan_et_al_2016,BAKNAT1,M1751,2015,3,9,11.71984,122.38720000000001,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,core depth limited by length of corer,Philippines,Aklan,mangrove,C2,NA,NA,150
