study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,core_year,core_latitude,core_longitude,core_position_method,geomorphic_id,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,accretion_yr_per_cm_mean,accretion_yr_per_cm_se,accretion_yr_per_cm_upper_CI,accretion_yr_per_cm_lower_CI,organic_matter_accumulation_mean,organic_matter_accumulation_se,organic_matter_accumulation_upper_CI,organic_matter_accumulation_lower_CI,carbon_accumulation_mean,carbon_accumulation_se,carbon_accumulation_upper_CI,carbon_accumulation_lower_CI,max_age,max_age_se,max_age_upper_CI,max_age_lower_CI
Craft_2007,Altamaha_River,Altamaha_River_Site_7_Plain,2001,NA,NA,NA,31.341,-81.48,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,brackish to fresh,NA,NA,emergent,NA,NA,plain,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Altamaha_River,Altamaha_River_Site_8_Levee,2001,NA,NA,NA,31.322,-81.417,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,levee,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Altamaha_River,Altamaha_River_Site_8_Plain,2001,NA,NA,NA,31.322,-81.417,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,plain,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Altamaha_River,Altamaha_River_Site_9_Levee,2001,NA,NA,NA,31.332,-81.309,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,levee,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B2,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Altamaha_River,Altamaha_River_Site_9_Plain,2001,NA,NA,NA,31.332,-81.309,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,plain,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_4_Levee,2001,NA,NA,NA,31.446,-81.374,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,levee,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_4_Plain,2001,NA,NA,NA,31.446,-81.374,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,plain,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_5_Levee,2001,NA,NA,NA,31.415,-81.343,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,levee,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B2,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_5_Plain,2001,NA,NA,NA,31.415,-81.343,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,plain,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_6_Levee,2001,NA,NA,NA,31.388798,-81.276774,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,levee,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Doboy_Sound,Doboy_Sound_Site_6_Plain,2001,NA,NA,NA,31.388798,-81.276774,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,plain,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_1_Levee,2001,NA,NA,NA,31.539,-81.42,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,levee,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_1_Plain,2001,NA,NA,NA,31.539,-81.42,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,plain,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_2_Levee,2001,NA,NA,NA,31.55,-81.306,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,levee,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B2,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_2_Plain,2001,NA,NA,NA,31.55,-81.306,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,plain,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_3_Levee,2001,NA,NA,NA,31.516,-81.232,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,levee,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B2,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craft_2007,Sapelo_River,Sapelo_River_Site_3_Plain,2001,NA,NA,NA,31.516,-81.232,NA,NA,latitude and longitude were extracted from a relatively low quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,plain,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Georgia,marsh,C2,B1,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2009,Bacon Channel Island,BACHI,2005,NA,NA,NA,38.010006,-121.5569,NA,RTK,latitude and longitude from handheld GPS or better,1.48,"NAVD88",0.075,RTK,NA,fresh,NA,NA,forested to shrub,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,California,swamp,C1,B1,A1,894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2009,Franks Wetland,FW,2005,NA,NA,NA,38.060906,-121.609758,NA,RTK,latitude and longitude from handheld GPS or better,1.54,"NAVD88",0.075,RTK,NA,fresh,NA,NA,forested to shrub,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,California,swamp,C1,B1,A1,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2009,Time of Mandeval Tip,TT,2005,NA,NA,NA,38.064606,-121.537556,NA,RTK,latitude and longitude from handheld GPS or better,1.47,"NAVD88",0.075,RTK,NA,fresh,NA,NA,forested to shrub,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,California,swamp,C1,B1,A1,666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Bird_Field,Bird_Field_1,2010,5,4,NA,33.494217,-79.1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,20,3.347440426102855,0.7732201249486004,5.052929090909091,NA,NA,NA,NA,NA,132.3072757648515,41.07336283344138,228.58705908657612,86.27466764745787,-56.67622599698113,0.5031861476748335,-55.651808,-57.62219999999999
Drexler_et_al_2013,Bird_Field,Bird_Field_2,2010,5,4,NA,33.493517,-79.17255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,36,3.6988332839150946,0.7565554459875871,5.120623357142855,NA,NA,NA,NA,NA,92.39793622724162,25.753688934888707,154.84047858783543,65.02784627979543,-51.5699079153009,1.122994460791272,-49.16750400000001,-53.5732785
Drexler_et_al_2013,Coastal_EDU_Field,Coastal_EDU_Field_1,2010,5,3,NA,33.517233,-79.15905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,60,1.1720592483099546,0.2875266015485696,2.0065132315789476,NA,NA,NA,NA,NA,211.7700493655624,32.77033423672333,285.7721205486474,162.61375694929734,-56.121921604503974,0.4406707462169029,-55.388049,-57.2386209
Drexler_et_al_2013,Coastal_EDU_Field,Coastal_EDU_Field_2,2010,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marsh,C2,B1,NA,57,0.9128761533225196,0.06663888332495903,1.03539319375,NA,NA,NA,NA,NA,263.8015018692389,30.372807082484197,341.76448035146404,226.99267493765691,-56.546793708380044,0.29409345315595825,-55.91315625,-57.046068749999996
Drexler_et_al_2013,Hasty_Point_Managed_Shallow,Hasty_Point_Managed_Shallow_1,2010,5,3,NA,33.543317,-79.17055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Hasty_Point_Managed_Shallow,Hasty_Point_Managed_Shallow_2,2010,5,3,NA,33.543417,-79.1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Sandy_Island_Deeply_Flooded,Sandy_Island_Deeply_Flooded_1,2010,5,5,NA,33.52085,-79.1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,51,2.70755347366439,0.3309087336042837,3.3129934795454545,NA,NA,NA,NA,NA,118.32415109811078,20.317065417872094,165.39229657755428,95.33874038357824,-59.2069135216588,0.21981947403271263,-58.703742000000005,-59.57798175
Drexler_et_al_2013,Sandy_Island_Deeply_Flooded,Sandy_Island_Deeply_Flooded_2,2010,5,5,NA,33.52075,-79.147667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,30,2.571239186131128,0.4369797527892761,3.502759640909091,NA,NA,NA,NA,NA,98.33120500328778,47.39038700152003,149.4884404667474,73.53412151556914,-58.542044000297665,0.3223742403539369,-57.8314239,-59.1257223
Drexler_et_al_2013,Sandy_Island_Natural,Sandy_Island_Natural_2,2010,5,4,NA,33.5178,-79.148283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,60,1.972742543758314,0.22017352690517064,2.3698899,NA,NA,NA,NA,NA,204.49019175506743,18.520501321102866,246.1208240735382,175.05082174992688,-57.103368215742,0.43477040000361417,-56.207733000000005,-57.9293325
Drexler_et_al_2013,Sandy_Island_Natural,Sandy_Island_Natural_3,2010,5,5,NA,33.51795,-79.148233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,48,1.8540001029821869,0.3416433623520534,2.5035280033333334,NA,NA,NA,NA,NA,174.18401691267562,29.538865765516174,248.98946345094356,134.1108678915207,-55.38724192650883,1.8749215496432003,-50.542097999999996,-58.06956975
Drexler_et_al_2013,Wardlaw_Shallow_Managed,Wardlaw_Shallow_Managed_1,2010,5,5,NA,33.524567,-79.15725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drexler_et_al_2013,Wardlaw_Shallow_Managed,Wardlaw_Shallow_Managed_2,2010,5,5,NA,33.523567,-79.15645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,South Carolina,marsh,C2,B1,NA,16,3.1756007126843824,0.8162736255662648,5.013630147222222,NA,NA,NA,NA,NA,314.48709276829356,146.0113975913363,677.0173994926713,164.5814979327063,-59.42173498599872,0.16739626824142032,-59.051797,-59.70735045
Drexler_et_al_2019,Animal_Slough,AS14,2017,4,10,Animal Slough North Core 14,47.09662,-122.69857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B1,NA,54,3.6824194217089605,0.568362578809852,4.829828333333333,NA,NA,NA,NA,NA,111.73607675667976,16.523594361975427,151.59458689487133,90.96900286681104,-63.22830872290794,0.5158626662742946,-62.166015,-64.15644
Drexler_et_al_2019,Animal_Slough,AS15,2017,4,10,Animal Slough North Core 15,47.09661,-122.69878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B1,NA,56,3.359284165016692,0.5889383998648836,4.363936759615383,NA,NA,NA,NA,NA,103.9941068895703,46.31040347750929,196.95182588537955,75.64919253458638,-60.544654702059695,0.4897293267265093,-59.547681,-61.471528
Drexler_et_al_2019,Animal_Slough,AS16,2017,4,10,Animal Slough North Core 16,47.09662,-122.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B1,NA,50,3.854059105003855,0.6827242976378473,5.282997272727273,NA,NA,NA,NA,NA,109.43097277017617,28.824292825753286,179.1586290018098,76.80120060056632,-60.3960205870248,0.7933008513489687,-58.652956,-61.80068
Drexler_et_al_2019,Animal_Slough,AS7,2015,7,22,Animal Slough South Core 7E,47.09329,-122.70051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B1,NA,46,3.5231700818247855,0.7828221309130919,5.011515909090909,NA,NA,NA,NA,NA,142.18924053072533,213.9038362727384,270.34979759457104,94.73154929026528,-58.709091671510066,0.7585913547930491,-57.142405,-60.110905
Drexler_et_al_2019,Animal_Slough,AS8,2015,7,22,Animal Slough South Core 8M,47.09333,-122.70072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B1,NA,50,3.138714495280662,0.4203496727697149,4.010907664285715,NA,NA,NA,NA,NA,103.38295988497528,15.020225067553437,138.00758626654695,84.46893951836233,-63.43250835607109,0.1804527267098731,-63.0255168,-63.727294199999996
Drexler_et_al_2019,Animal_Slough,AS9,2015,7,22,Animal Slough South Core 9W,47.09337,-122.70092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Washington,marsh,C2,B1,NA,52,3.3600219462548795,0.6348169803087911,4.564389278846154,NA,NA,NA,NA,NA,93.16971127801803,18.240543589409345,137.36501403945954,71.11966983413855,-58.88017561573179,0.6986395628416551,-57.43736749999999,-60.201775
Eagle_et_al_2021,Martin Peña East,MPE1,2016,3,5,NA,18.42839,-66.03943,5,other moderate resolution,cellphone GPS,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,"Clogged canal, relative flushing at this site is low",core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Puerto Rico,mangrove,C2,B1,NA,38,3.1766914832486477,0.41905836201984265,3.94285481,NA,NA,NA,NA,NA,491.6264530130066,168.89614248942692,905.7446863800131,317.3424399861133,-57.178833310246226,2.032083142497179,-53.59401100000001,-61.871921
Eagle_et_al_2021,Martin Peña East,MPE2,2016,3,5,NA,18.42839,-66.03943,5,other moderate resolution,cellphone GPS,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,"Clogged canal, relative flushing at this site is low",core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Puerto Rico,mangrove,C2,B1,NA,39,2.3792115824610605,0.2517093273528265,2.9007815499999996,NA,NA,NA,NA,NA,444.4725348043314,98.6207206677086,662.7119649051214,332.70535094790637,-64.12673684985533,0.42693636222624043,-63.194956,-64.9222985
Eagle_et_al_2021,Martin Peña West,MPW1,2016,3,5,NA,18.43308,-66.05859,5,other moderate resolution,cellphone GPS,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,"Dredged canal, relative flushing at this site is medium to high",core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Puerto Rico,mangrove,C2,B1,NA,39,2.5994075299003594,0.31131325076098343,3.1907133270270265,NA,NA,NA,NA,NA,227.06304864265408,31.720238629386255,301.31417335928785,178.3540737769382,-64.03075635644002,0.6582795622119632,-62.587884,-65.15562129999999
Eagle_et_al_2021,Piñones,PIN1,2016,3,6,NA,18.44027,-65.95644,5,other moderate resolution,cellphone GPS,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,Relative flushing at this site is low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Puerto Rico,mangrove,C2,B1,NA,41,2.6833085875933236,0.27014569165759134,3.1305452868421053,NA,NA,NA,NA,NA,215.34490553082864,42.888361057048115,321.0785120381585,168.411051997859,-62.91630495700709,0.49441905614773146,-61.871435000000005,-63.82861199999999
Eagle_et_al_2021,Piñones,PIN2,2016,3,6,NA,18.44027,-65.95644,5,other moderate resolution,cellphone GPS,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,Relative flushing at this site is low,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Puerto Rico,mangrove,C2,B1,NA,51,2.2711504222499284,0.1363050213814857,2.4655949374999997,NA,NA,NA,NA,NA,170.68306448236012,26.991566318234952,241.01115975246546,140.4077598082034,-64.17467417820164,0.2500064406352873,-63.641534,-64.626134
Eagle_et_al_2021,San José Lagoon,SJ1,2016,3,3,NA,18.42991,-66.03431,5,other moderate resolution,cellphone GPS,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,Relative flushing at this site is medium,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Puerto Rico,mangrove,C2,B1,NA,37,3.4154460611781414,0.4989933390812176,4.436642771367522,NA,NA,NA,NA,NA,181.24826149924752,47.030468771135425,290.4442783607054,117.71301681687632,-63.39563529376532,0.6064858137007765,-62.064310000000006,-64.44324625
Eagle_et_al_2021,San José Lagoon,SJ2,2016,3,3,NA,18.42991,-66.03431,5,other moderate resolution,cellphone GPS,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,Relative flushing at this site is medium,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Puerto Rico,mangrove,C2,B1,NA,37,3.390088712837614,0.4673126411504031,4.377713267699431,NA,NA,NA,NA,NA,179.54729417891943,36.94498909298551,271.0881214580664,128.0377043812992,-64.79162771939782,0.4106956038016008,-63.84894125,-65.45284360000001
Eagle_et_al_2021,Torrecilla Lagoon,TORR1,2016,3,3,NA,18.43973,-65.98142,5,other moderate resolution,cellphone GPS,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,Relative flushing at this site is medium to high,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Puerto Rico,mangrove,C2,B1,NA,36,3.22421767754052,0.7274058637633463,4.632520625000001,NA,NA,NA,NA,NA,130.61174660126164,33.28366519082535,209.7863856605804,92.12832468118202,-59.28618247030879,1.0217071346997006,-57.104577,-61.176905999999995
Eagle_et_al_2021,Torrecilla Lagoon,TORR2,2016,3,3,NA,18.43973,-65.98142,5,other moderate resolution,cellphone GPS,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,Relative flushing at this site is medium to high,core depth limited by length of corer,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Puerto Rico,mangrove,C2,B1,NA,35,3.2786319824925765,0.41338657935822726,4.180928044642856,NA,NA,NA,NA,NA,395.0068254325699,96.02749083337865,616.5036690519353,277.6396813011568,-63.63443773949529,1.0231338825051621,-61.3706055,-65.32264612499999
Elsey_Quirk_et_al_2011,Little_Assawoman,Juncus_roemerianus_core,2008,NA,NA,NA,38.510181,-75.065441,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,high,NA,NA,core depth limited by length of corer,1.8,From figure 4.,40,0.89,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B2,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elsey_Quirk_et_al_2011,Little_Assawoman,Spartina_alterniflora_core,2008,NA,NA,NA,38.51016,-75.066547,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,2.3,From figure 4.,46,0.9,NA,NA,NA,NA,NA,United States,Delaware,marsh,C2,B2,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2020,Choptank River,ChoptankLowerTidal,NA,NA,NA,oligohaline marsh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oligohaline,measurement,NA,emergent,field observation,NA,high,measurement,NA,NA,NA,NA,NA,NA,2012,38.82333,-75.8703,handheld,NA,NA,NA,marsh,C2,B2,NA,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensign_et_al_2020,Pocomoke River,PocomokeLowerTidal,NA,NA,NA,oligohaline marsh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,oligohaline,measurement,NA,emergent,field observation,NA,high,measurement,NA,NA,NA,NA,NA,NA,2012,38.04877,-75.6499,handheld,NA,NA,NA,marsh,C2,B2,NA,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
